列01,列02,列03,列04,列05,列06,列07,列08,列09,列10,列11,列12,列13,列14,列15,列16,列17,列18,列19
2a85a525,501F6A,42.9272,17.5097,353,0,146,7776,F-LDDU2,GRND,,1643679052,,,,0,0,TXPKNVLE,0
2a9fda08,1002A9CB,52.1006,21.0013,89,403,1,0000,T-FLRM1,DRON,TEST4A,1643679013,,,,0,0,TEST4A,0
2aa37c37,10395004,-33.3779,-70.5792,43,2316,1,0000,T-FLRM1,GLID,STM32,1643679045,,,,0,0,STM32,0
2aa7b2e2,600020,40.1518,44.4045,320,0,278,0000,F-UDYZ3,GRND,,1643679047,,,,0,0,,0
2aa82ab9,EDBB08,48.5948,19.2684,349,1250,4,0000,T-FLRM1,GLID,OM-2709,1643679014,,,,0,0,OM2709,0
2aa8521d,A17EF7,39.7112,-86.2846,320,0,0,3330,F-KIND5,B763,N196FE,1643679053,OAK,IND,FX3620,1,0,FDX3620,0
2aa978ce,A0306C,37.7159,-122.2196,60,0,0,3353,F-KNGZ1,B763,N111FE,1643679052,IND,OAK,FX3720,1,0,FDX3720,0
2aa9b0ce,A173D2,37.7181,-122.2194,330,0,0,0753,F-KSJC2,B763,N193FE,1643679002,MEM,OAK,FX548,1,0,FDX548,0
2aa9e63b,555555,50.777,163.2159,225,3300,0,0000,F-UHPP10,0000,00000000,1643679049,,,,0,0,AVRORA,0
2aaa1d5d,DF0862,45.808,8.7722,146,770,0,0000,T-FLRM1,GLID,LILC,1643679052,,,,0,0,LILC,0
2aaa6609,A9D286,41.9763,-69.361,261,34000,451,6046,F-KHYA2,B77W,N732AN,1643679054,DEL,JFK,AA293,0,0,AAL293P,0
2aaa7e3c,101C2902,-33.3778,-70.5791,180,2378,1,0000,T-FLRM1,GLID,CC-TR21,1643679053,,,,0,0,CCTR21,0
2aaab7b8,4BA94E,33.967,-118.2554,262,2125,179,3334,F-KTOA1,B77W,TC-JJN,1643679053,IST,LAX,TK9,0,0,THY9,0
2aaacd27,7C806D,7.2451,121.8979,153,37000,466,3036,F-RPVO2,B789,VH-ZNJ,1643679052,LHR,DRW,QF10,0,64,QFA10,0
2aaacfc2,4BB18F,32.8725,-97.0332,345,0,12,3365,F-KDFW2,B789,TC-LLO,1643679054,IST,DFW,,1,0,THY83J,0
2aaad08b,7C806A,60.5674,34.047,249,37975,457,6701,F-ULSS5,B789,VH-ZNG,1643679052,DRW,LHR,QF1,0,0,QFA1,0
2aaad181,4BB0E3,-23.4285,-46.4714,253,0,12,2734,F-SBGR3,A359,TC-LGC,1643679055,IST,GRU,TK193,1,0,THY193,0
2aaad7c3,7C806B,33.3376,-118.4349,75,15800,382,6714,F-KLGB2,B789,VH-ZNH,1643679054,MEL,LAX,QF93,0,-832,QFA93,0
2aaae07b,781A4B,36.8271,115.3117,186,36100,431,7332,T-F6M,B77L,B-220F,1643679056,LAX,SZX,CK230,0,0,CKK230,0
2aaae450,39C422,25.2151,-94.6551,209,37975,438,2712,F-KBRO3,B789,F-HRBC,1643679054,CDG,MEX,AF174,0,64,AFR174,0
2aaae829,76CD45,39.3647,-128.7224,123,41000,533,0000,T-82CL1,A359,9V-SJE,1643679052,SIN,LAX,SQ38,0,0,SIA38,0
2aaae966,4B191A,33.9413,-118.4185,171,0,24,2114,F-KSMO3,B77W,HB-JNE,1643679055,ZRH,LAX,LX40,1,0,SWR40,0
2aaaeadb,3C4B2B,19.433,-99.0728,315,0,0,0733,F-MMMX8,B748,D-ABYK,1643679052,FRA,MEX,LH498,1,0,DLH498,0
2aaaf167,AC34A0,61.1916,-149.9948,348,0,0,6223,F-PAMR1,B77L,N886FD,1643679054,TPE,ANC,FX14,1,0,FDX14,0
2aaaf1bf,C01A61,44.96,-81.2003,137,30150,537,6225,F-CYCK3,B77W,C-FJZS,1643679052,ICN,YYZ,AC7290,0,-2304,ACA7290,0
2aaaf62b,39C420,4.9358,-74.4104,184,13375,289,6024,F-SKBO4,B789,F-HRBA,1643679054,CDG,BOG,AF422,0,-1216,AFR422,0
2aaaf7ce,A7D2E6,61.1886,-150.0023,313,0,0,6616,F-PANC4,MD11,N603FE,1643679054,IND,ANC,FX5017,1,0,FDX5017,0
2aaafd37,AB7FE6,34.2724,-99.4612,119,25000,499,1145,F-KFSI1,B789,N840AN,1643679054,ICN,DFW,AA9819,0,0,AAL9819,0
2aab02b8,71BF71,42.2213,-98.1003,120,39000,533,1407,F-KBBW1,A359,HL7771,1643679055,ICN,ATL,OZ2523,0,0,AAR2523,0
2aab02bb,06A2E1,-23.4319,-46.4848,275,0,12,2735,F-SBGR3,B77L,A7-BFT,1643679055,LUX,GRU,QR8157,1,0,QTR8157,0
2aab09ef,04008C,49.8442,-99.3624,111,39000,518,6240,F-KMIB2,B77L,ET-ARJ,1643679054,ICN,IAD,ET3667,0,0,ETH3667,0
2aab0a83,AB79CA,50.4834,133.8342,213,39975,488,3602,F-UHKK2,B789,N839AA,1643679053,DFW,ICN,AA127,0,0,AAL127,0
2aab0ac8,7580D5,34.4032,-119.0249,144,15825,372,1171,F-KWJF1,B77W,RP-C7777,1643679053,MNL,LAX,PR102,0,-1664,PAL102,0
2aab0c79,71BE05,36.5758,135.3459,244,36000,338,3231,F-RJNA2,B744,HL7605,1643679052,LAX,ICN,KE208,0,0,KAL208,0
2aab0c8c,C023C8,53.4357,-97.515,127,41000,528,6244,F-CYBR2,B789,C-FNOH,1643679053,ICN,YYZ,AC7298,0,64,ACA7298,0
2aab0d6d,71C078,33.9395,-118.4087,292,0,5,1162,F-KTOA1,A359,HL8078,1643679050,ICN,LAX,OZ2067,1,0,AAR2067,0
2aab0f23,71C250,58.6167,130.5085,208,36000,490,1342,F-UEEA2,B77W,HL8250,1643679052,JFK,ICN,KE9090,0,0,KAL9090,0
2aab1031,896534,24.3164,55.2046,265,6825,264,4021,F-OMAA1,B789,A6-BLW,1643679048,ICN,AUH,EY857,0,-1920,ETD857,0
2aab1523,869232,43.7966,149.3908,224,37000,454,1703,F-UHSB1,B77W,JA788A,1643679048,ORD,NRT,NH9649,0,0,ANA9649,0
2aab1652,4BA9CB,39.9568,40.8427,269,40025,415,3664,F-UGSB1,A333,TC-JNK,1643679055,BKK,IST,TK69,0,0,THY69,0
2aab185f,484416,40.5372,-9.2863,21,36000,455,6275,F-LPPT6,B772,PH-BQM,1643679055,SCL,AMS,KL704,0,0,KLM704,0
2aab1909,868034,52.3107,165.5158,237,36992,470,0000,F-SAT5,B77W,JA737J,1643679056,ORD,NRT,JL8009,0,0,JAL8009,0
2aab1942,3C4588,46.3093,-110.6531,108,35025,535,1163,F-KBZN4,B77L,D-AALH,1643679054,HKG,CVG,3S500,0,-128,BOX500,0
2aab1bcf,4BB14B,41.7399,33.5236,269,36000,398,4723,F-UKFB1,B77W,TC-LJK,1643679055,CGK,IST,TK57,0,0,THY057,0
2aab1d68,48AE01,25.9212,-80.036,182,9350,295,1645,F-KPMP1,B788,SP-LRB,1643679053,WAW,MIA,LO29,0,-1088,LOT29,0
2aab1e54,789219,22.3162,113.923,70,0,14,3770,F-VHST1,A35K,B-LXG,1643679052,AMS,HKG,CX270,1,0,CPA270,0
2aab1f00,346419,-12.0248,-77.1129,149,0,10,6407,F-SPJC1,A359,EC-NIS,1643679054,MAD,LIM,IB6659,1,0,IBE6659,0
2aab2028,04008B,30.9379,121.7465,162,6025,260,3061,T-F6M,B77L,ET-ARI,1643679047,LGG,PVG,ET3748,0,-2176,ETH3748,0
2aab20b9,A48730,21.3015,-157.7909,247,8150,244,2326,F-PHJR2,A332,N391HA,1643679054,BOS,HNL,HA89,0,-320,HAL89,0
2aab20ba,789231,61.2608,38.6463,259,40000,468,6705,F-ULPB2,A35K,B-LXK,1643679052,HKG,LHR,CX251,0,0,CPA251,0
2aab2234,899124,49.7893,142.8059,218,38000,477,6577,F-UHSS5,B77L,B-16783,1643679054,ORD,TPE,BR653,0,0,EVA653,0
2aab228e,899019,34.0428,-118.2036,82,3025,176,1166,F-KWJF1,B77W,B-18053,1643679052,TPE,LAX,CI10,0,-512,CAL010,0
2aab22af,4D233A,23.7448,108.5767,92,37100,549,5235,T-F6M,A332,9H-JFS,1643679049,BHX,SZX,DB1126,0,-64,MLT1126,0
2aab2330,4BB152,41.0251,28.9385,238,2075,149,7676,F-LTBA4,B77L,TC-LJR,1643679054,IAH,ISL,TK6436,0,-832,THY6436,0
2aab23dc,7813C2,38.3752,-122.6116,155,36975,488,7240,F-KFAT1,B77W,B-1282,1643679053,PEK,LAX,CA655,0,640,CCA655,0
2aab24a5,A7E930,61.1028,-150.0743,271,6475,237,5636,F-PAEN1,MD11,N609FE,1643679054,MEM,ANC,FX9869,0,-768,FDX9869,0
2aab24bc,86E7BC,38.8982,139.5272,142,36100,560,3122,F-RJSK2,B789,JA873A,1643679052,BRU,NRT,NH238,0,-1152,ANA238,0
2aab2620,7583EC,37.839,-124.7879,110,33675,509,1176,F-KSTS3,B77W,RP-C7779,1643679054,MNL,SFO,PR104,0,-1984,PAL104,0
2aab2786,06A0FC,25.2389,51.8165,304,7725,276,4762,F-OTHH1,A359,A7-ALH,1643679054,PER,DOH,QR901,0,-1024,QTR01C,0
2aab2843,407698,36.611,-114.0429,200,40000,450,0750,F-KELY2,A35K,G-VJAM,1643679054,LHR,LAX,VS23,0,0,VIR23J,0
2aab2b81,76CD73,51.922,49.0079,293,40000,465,0163,F-UWWW4,A388,9V-SKS,1643679054,SIN,LHR,SQ322,0,64,SIA322,0
2aab2d9f,7C1479,-34.9827,138.6411,111,41000,579,7207,F-YWUD2,A332,VH-EBV,1643679054,DEL,MEL,QF70,0,0,QFA70,0
2aab2dbb,461F55,35.4811,-119.8362,176,36375,450,1735,F-KSJC2,A359,OH-LWN,1643679053,HEL,LAX,AY1,0,-1024,FIN1,0
2aab3023,345318,9.0658,-79.3867,300,0,1,1435,F-MPTO3,A332,EC-MOU,1643679055,MAD,PTY,IB6339,1,0,IBE6339,0
2aab30c1,780DA8,31.0657,121.5932,104,10550,315,0072,T-F6M,B77L,B-2026,1643679051,FRA,PVG,CZ406,0,-1088,CSN406,0
2aab31a8,867F68,59.337,148.7329,211,38000,470,2761,F-UHMM3,B77W,JA731J,1643679055,JFK,HND,,0,0,JAL5D,0
2aab32a7,896450,24.0433,58.7769,289,36000,446,4042,F-OOMS3,B77W,A6-EQA,1643679053,ICN,DXB,EK323,0,0,UAE323,0
2aab330b,75855B,60.5676,-117.3642,109,41000,545,6253,F-CYOJ3,A359,RP-C3508,1643679053,MNL,JFK,PR126,0,-64,PAL126,0
2aab3523,406F72,53.7822,40.958,297,38000,470,1517,F-UUEE5,B789,G-ZBKF,1643679054,SIN,LHR,BA12,0,-64,BAW12,0
2aab353e,78029E,31.6466,119.1326,93,32500,610,3021,T-F6M,B744,B-2425,1643679055,AMS,PVG,CK206,0,-1920,CKK206A,0
2aab35c5,06A101,25.2757,51.5965,157,0,78,4006,F-OTHH2,A359,A7-ALM,1643679051,CGK,DOH,QR955,1,0,QTR955,0
2aab3671,710053,22.181,39.8956,226,17100,349,4045,F-OEJN5,B77W,HZ-AK11,1643679053,MNL,JED,SV871,0,-2048,,0
2aab36a0,AB4AE9,40.174,144.471,238,38000,416,6254,T-RJSS70,B789,N827AN,1643679055,LAX,ICN,AA9726,0,-64,AAL9726,0
2aab3788,780928,27.394,116.9275,135,18700,368,7062,T-F6M,A320,B-6932,1643679052,LHW,FOC,9C6541,0,0,CQH6541,0
2aab39e8,3C6703,50.4931,-122.9512,191,41000,524,1314,F-KBLI1,A359,D-AIXC,1643679055,MUC,SFO,LH458,0,64,DLH458,0
2aab39ed,346456,-0.4193,-78.4214,82,13850,234,5271,F-SEQM7,A359,EC-NJM,1643679055,MAD,UIO,IB6453,0,-576,IBE6453,0
2aab3a01,10FEDF6E,47.347,18.99,0,429,0,0000,T-FLRM1,TRIN,HASTR,1643679046,,,,0,128,HASTR,0
2aab3b91,A9DB89,44.1929,-121.2621,270,6700,80,3561,F-KRDM3,C172,N734ST,1643679054,,,,0,64,N734ST,0
2aab3bcd,406A34,40.9526,-111.4692,206,36000,436,0762,F-KLWL1,B77W,G-STBI,1643679053,LHR,LAX,BA269,0,64,BAW269,0
2aab3bcf,899037,37.6179,-122.373,297,0,74,1173,F-KSFO2,B77W,B-16732,1643679055,TPE,SFO,BR28,1,0,EVA028,0
2aab3d01,39C426,41.7169,33.0982,288,40000,420,4062,F-LTAC1,B789,F-HRBG,1643679054,SIN,CDG,AF257,0,0,AFR257,0
2aab3e38,4D012B,48.6834,-123.4443,149,22200,452,1325,F-CYHC1,B744,LX-GCL,1643679053,LUX,SEA,CV7721,0,-1920,CLX46U,0
2aab3ec4,8964A1,34.0772,45.2127,162,37000,457,1003,F-ORNI1,B77W,A6-EQI,1643679054,IAD,DXB,EK232,0,0,UAE232,0
2aab43aa,896110,40.9298,-74.4379,202,5575,252,6043,F-KMJX1,B77W,A6-ECI,1643679055,ATH,EWR,EK209,0,0,UAE209,0
2aab440b,461F56,16.9791,101.6171,208,40000,438,7075,F-VTCN1,A359,OH-LWO,1643679053,ARN,BKK,AY145,0,0,FIN145,0
2aab4699,506F84,46.2972,14.5333,206,3700,3,7777,T-MLAT1,GRND,,1643679052,,,,0,0,SLOCTRL1,0
2aab476c,A44357,24.7181,-153.5274,231,38000,447,0000,F-SAT6,A332,N374HA,1643679052,JFK,HNL,HA51,0,0,HAL51,0
2aab47f1,A5CD55,37.6342,-122.39,67,0,0,6241,F-KSJC3,B744,N473MC,1643679046,KIX,SFO,5Y8765,1,0,GTI8765,0
2aab480e,4BA947,40.2039,37.3948,301,36000,407,4776,F-LTFH1,B77W,TC-JJG,1643679055,SIN,IST,TK55,0,0,THY55,0
2aab4903,89901C,39.6516,-125.5441,114,37000,517,1177,F-KSJC2,B77W,B-18002,1643679052,TPE,SFO,CI4,0,0,CAL004,0
2aab4a51,C02ED9,64.0667,136.2328,209,39975,482,0551,F-UEEE4,B789,C-FRTG,1643679055,YYZ,ICN,AC7297,0,-64,ACA7297,0
2aab4aa3,780970,40.4614,114.9864,93,18750,429,0001,T-RJTT559,B77W,B-2036,1643679051,CDG,PEK,CA560,0,-1920,CCA560,0
2aab4c48,899096,49.1994,-123.1814,171,0,2,1172,F-CYVR4,B78X,B-17806,1643679054,TPE,YVR,BR10,1,0,EVA010,0
2aab4d87,8990A4,41.365,146.1586,223,40000,422,6257,F-RJCK1,B77L,B-18772,1643679054,LAX,TPE,CI5137,0,0,CAL5137,0
2aab4f2c,780BE7,26.1669,115.595,25,26600,479,4271,T-F6M,A321,B-1808,1643679053,SYX,HGH,HO1817,0,-64,DKH1817,0
2aab5020,4BB147,41.5538,35.1495,274,38000,393,4701,F-LTFH1,B77W,TC-LJG,1643679055,KUL,IST,TK61,0,64,THY61,0
2aab503d,461F4D,52.0909,50.6035,313,43000,471,2324,F-UWWW4,A359,OH-LWF,1643679054,SIN,HEL,AY132,0,0,FIN132,0
2aab51bb,89901E,38.8277,-129.3772,109,38000,515,2000,T-82CL1,B77W,B-18005,1643679051,TPE,LAX,CI8,0,0,CAL008,0
2aab51d6,7810B8,30.3847,106.8079,206,10375,275,0000,T-F6M,B789,B-1591,1643679056,FRA,CKG,CA644,0,-1024,CCA644,0
2aab5269,040101,32.4041,26.1282,138,41000,496,3322,F-LGSA5,B788,ET-ASG,1643679054,ORD,ADD,ET575,0,0,ETH575,0
2aab5326,781161,47.3957,-129.5335,151,38975,544,4120,F-KHQM2,B789,B-1431,1643679052,PEK,LAX,CA601,0,0,CCA601,0
2aab5455,7816BE,31.5822,104.5374,202,15625,352,7136,T-F6M,A332,B-308Q,1643679054,BRU,,3U3006,0,-1216,CSC3006,0
2aab54da,8990DF,38.5746,-127.2029,124,37000,526,1402,F-KSJC3,B77W,B-16717,1643679052,TPE,LAX,BR16,0,64,EVA016,0
2aab5588,780EA0,31.3323,107.7814,35,32050,495,4541,T-F6M,A321,B-8107,1643679052,SYX,XIY,JD5175,0,-896,CBJ5175,0
2aab5665,8964E3,37.2579,43.8387,136,41000,483,1005,F-OITR1,A388,A6-EVL,1643679053,JFK,DXB,EK204,0,0,UAE76F,0
2aab567f,75044E,-37.2234,170.146,94,41000,498,2130,F-NZNP1,A359,9M-MAG,1643679054,KUL,AKL,MH145,0,0,MAS145,0
2aab56ea,040106,9.1007,40.0072,261,32275,446,3177,F-HAAB2,B77W,ET-ASL,1643679055,CAN,ADD,ET607,0,-1920,ETH607,0
2aab5757,06A071,31.2751,33.1941,133,35000,492,1263,T-LLBG144,B77W,A7-BAG,1643679051,JFK,DOH,QR704,0,0,QTR99P,0
2aab5860,A2B8B8,56.5968,157.9287,236,37988,494,0000,F-SAT5,B77W,N2747U,1643679048,ORD,TPE,UA2800,0,0,UAL2800,0
2aab599e,484368,51.3601,51.0259,293,36000,450,0121,F-UWWW4,B772,PH-BQA,1643679053,SIN,AMS,KL838,0,0,KLM838,0
2aab5a4e,4BB181,43.36,23.2966,117,40975,513,1157,F-LBPL2,B789,TC-LLA,1643679052,MIA,IST,,0,64,THY13T,0
2aab5ae9,76CDAA,50.7207,53.2214,295,40000,456,2230,F-UARR2,A359,9V-SMJ,1643679053,SIN,AMS,SQ324,0,-64,SIA324,0
2aab5b77,3C70C2,41.9613,-87.9142,180,0,0,0711,F-KORD4,B77L,D-ALFB,1643679051,FRA,ORD,LH8188,1,0,GEC8188,0
2aab5b88,76CDB0,50.9396,52.0067,301,40000,465,0123,F-UARR1,A359,9V-SMP,1643679055,SIN,FRA,SQ26,0,64,SIA26,0
2aab5c43,86E800,61.1123,37.3848,255,39975,468,6702,F-ULPB4,B789,JA875A,1643679054,HND,FRA,NH203,0,-64,ANA203,0
2aab5ebd,A7F6AE,61.19,-149.9991,75,0,0,6270,F-PANC4,MD11,N612FE,1643679044,TPE,ANC,FX5016,1,0,FDX5016,0
2aab5f17,48AE25,44.1029,-79.2757,227,7725,234,0735,F-CYYZ2,B789,SP-LSF,1643679055,WAW,YYZ,LO45,0,-320,LOT45,0
2aab5f80,4007F9,47.9708,-106.2326,218,40000,458,0563,F-KBZN2,B772,G-YMMN,1643679054,LHR,LAS,BA275,0,0,BAW275,0
2aab5fa5,4B1902,29.0932,-75.7596,234,38996,417,0000,F-SAT7,A343,HB-JMG,1643679052,ZRH,CUN,WK24,0,0,EDW24,0
2aab6010,ABBA93,45.488,151.8611,227,38000,474,2000,F-UHSB1,B748,N855GT,1643679054,LAX,ICN,PO9697,0,64,PAC9697,0
2aab6118,461F4C,36.7121,140.6505,186,18125,395,3141,F-RJAA4,A359,OH-LWE,1643679053,HEL,NRT,AY73,0,-2112,FIN73,0
2aab6350,4BB1E2,23.7829,78.3727,129,39000,526,3662,F-VIKA1,A333,TC-LOB,1643679055,IST,KUL,TK6178,0,0,THY6178,0
2aab6536,39C425,5.2122,72.7374,142,24900,408,4071,F-VREI1,B789,F-HRBF,1643679054,CDG,MLE,AF268,0,-1792,AFR268,0
2aab65b3,8003E2,49.3474,55.6656,135,35000,467,4520,F-UATT1,B77W,VT-ALJ,1643679054,EWR,DEL,AI106,0,0,AIC106,0
2aab65ba,3C70CB,-8.4977,-35.1888,221,36000,494,2742,F-SBRF1,B77L,D-ALFK,1643679055,FRA,GRU,LH8266,0,0,GEC8266,0
2aab6652,76CEE8,50.2041,54.7656,308,36000,460,2203,F-UWOR1,B77W,9V-SWH,1643679052,SIN,CDG,SQ336,0,64,SIA336,0
2aab6670,ABF66C,62.7937,171.4035,249,39975,501,2164,F-UHMA1,B788,N870AX,1643679048,DFW,ICN,AA281,0,0,AAL281,0
2aab6694,3450D8,27.5571,-15.1103,24,40975,548,4451,F-GCXO7,B788,EC-MIG,1643679055,MVD,MAD,UX46,0,-64,AEA046,0
2aab6724,86DA38,56.7109,176.843,246,37996,480,0000,F-SAT5,B789,JA839A,1643679052,IAH,NRT,NH9651,0,0,ANA9651,0
2aab6872,C01E95,48.0515,-123.1993,45,13400,0,7204,T-MLAT2,B350,C-FLPC,1643679050,PSP,YYJ,AKN127,0,0,3333Z,0
2aab68c5,7814C3,-24.7939,143.8517,144,37000,463,0353,F-YLRE1,A333,B-302D,1643679055,,,GS7967,0,0,GCR7967,0
2aab6972,76CDAC,48.1028,57.8658,308,40000,462,0175,F-UATT1,A359,9V-SML,1643679054,SIN,MUC,SQ328,0,0,SIA328,0
2aab697f,89916D,67.5078,51.5746,256,43000,430,5752,F-UUYX2,A359,B-18916,1643679053,TPE,FRA,CI61,0,0,CAL061,0
2aab6a3c,899105,27.9733,123.7225,215,38000,374,4422,F-ROKJ1,B744,B-18719,1643679054,ANC,TPE,CI5239,0,0,CAL5239,0
2aab6af8,394A03,20.0842,92.5009,125,37250,525,0674,T-VYYY4,B77W,F-GSQD,1643679051,CDG,BKK,AF166,0,1920,AFR166,0
2aab6bf4,34635A,34.8102,-18.1616,58,36975,511,4147,F-LPMA8,B789,EC-NGS,1643679053,LIM,MAD,UX176,0,0,AEA176,0
2aab6c3e,78071B,48.4244,-125.5834,100,33000,532,1405,F-KHQM2,B77L,B-2082,1643679053,PVG,ANC,CK227,0,0,CKK227,0
2aab6e12,4BA9EA,47.5142,-55.9065,255,38000,402,0701,F-LFVM2,A333,TC-JOJ,1643679054,IST,EWR,,0,0,THY29M,0
2aab6ed8,A4B151,37.4574,126.4638,324,0,108,3425,T-RKSI37,B744,N401KZ,1643679053,ANC,ICN,K4512,0,-384,CKS512,0
2aab6efe,76CDAE,60.879,66.5292,287,40000,457,2277,F-USHH1,A359,9V-SMN,1643679052,SIN,CPH,SQ352,0,0,SIA352,0
2aab6f91,71C359,41.7767,117.6615,115,33100,518,0003,T-F6M,A359,HL8359,1643679053,FRA,ICN,OZ542,0,0,AAR542,0
2aab6fa2,A2A3B5,63.2312,172.962,232,38000,476,1604,F-UHMA1,B789,N26966,1643679052,EWR,NRT,UA79,0,0,UAL79,0
2aab707d,885175,41.0282,37.4692,289,36000,420,3212,F-LTFH1,B77W,HS-TKU,1643679055,BKK,FRA,TG922,0,0,THA922,0
2aab70a0,424292,64.7373,177.7433,329,0,6,1570,F-UHMA4,B762,VP-BAI,1643679054,VKO,DYR,UT533,1,0,UTA533,0
2aab70cb,346045,21.3885,-13.7035,24,39000,516,1046,F-GQNO1,A332,EC-MYA,1643679050,EZE,BCN,IB2602,0,0,IBE2602,0
2aab710f,346291,26.1904,-15.7664,23,40000,562,4454,F-GCXO6,B789,EC-NCY,1643679054,EZE,MAD,UX42,0,0,AEA042,0
2aab719f,A1CAC9,62.681,158.9908,234,38004,494,0000,F-SAT5,B77W,N2140U,1643679052,ORD,ICN,UA2790,0,0,UAL2790,0
2aab7202,40779A,60.3524,-101.7921,237,40000,440,1307,T-F5M,A35K,G-XWBD,1643679055,LHR,YVR,BA85,0,0,BAW5VY,0
2aab729d,7811F9,39.6742,-129.3385,122,39000,533,2000,T-82CL1,B789,B-1499,1643679052,PVG,LAX,HU7973,0,0,CHH7973,0
2aab73c3,AABF80,46.4442,-68.3973,64,39000,528,2275,F-CYQM2,B772,N792AN,1643679053,DFW,FRA,AA70,0,0,AAL70,0
2aab7417,AB5FC9,62.0212,173.8024,235,38000,499,7055,F-UHMA1,B789,N832AA,1643679056,DFW,NRT,AA61,0,0,AAL61,0
2aab745a,4BA9D4,39.3202,41.9667,283,36000,431,3671,F-UDYZ3,A333,TC-JNT,1643679054,DAC,IST,TK713,0,0,THY713,0
2aab751d,4BA949,41.746,34.8652,270,38000,407,3063,F-LTFH1,B77W,TC-JJI,1643679055,PEK,IST,TK89,0,64,THY89,0
2aab7538,76BCC8,24.5567,40.0704,305,43000,409,4733,F-OEJN5,B788,9V-OFH,1643679051,SIN,ATH,TR722,0,-64,TGW722,0
2aab765e,345109,16.638,-21.2954,44,35000,521,6625,F-GVNP1,A332,EC-MKI,1643679053,MVD,MAD,IB6012,0,0,IBE6012,0
2aab7665,8014AE,26.8376,80.7029,114,36975,587,0576,F-VIKA1,A20N,VT-TYD,1643679055,DEL,IXR,UK751,0,0,VTI751,0
2aab7673,3C64F9,39.3734,43.1536,299,38000,450,3207,F-UBBN2,A343,D-AIGY,1643679053,BKK,FRA,LH773,0,64,DLH773,0
2aab769e,06A13C,25.1463,54.9576,272,34000,412,4711,F-OMFJ2,B77W,A7-BAZ,1643679053,MNL,DOH,QR929,0,0,QTR929,0
2aab76af,34529A,36.5322,-14.6189,62,41000,487,3334,F-LPMA8,B788,EC-MMY,1643679048,GYE,MAD,UX40,0,0,AEA040,0
2aab7748,A57362,61.1671,-150.2998,90,2175,209,6272,F-PAMR1,B744,N450PA,1643679054,HKG,ANC,5Y5986,0,-1216,FDX5986,0
2aab7785,4952A1,-12.9157,-38.3334,258,0,10,2741,F-SBSV5,A339,CS-TUA,1643679054,LIS,SSA,TP23,1,0,TAP023,0
2aab77bb,A9605B,41.686,-80.0139,232,32000,477,0706,F-CYCK3,B77L,N703GT,1643679053,LEJ,CVG,5Y392,0,0,GTI392,0
2aab77fd,7809A9,42.4543,112.7544,153,37100,502,3076,F-ZMUB2,B77W,B-2037,1643679053,FRA,PEK,CA554,0,0,CCA554,0
2aab78a6,3C4B21,41.7186,113.2361,154,33825,514,3047,F-ZMUB2,B748,D-ABYA,1643679056,FRA,PEK,LH724,0,-832,DLH724,0
2aab7953,780851,57.2667,38.1327,249,36000,455,0137,F-UUEE5,A332,B-6546,1643679054,PVG,BUD,MU7187,0,0,CES7187,0
2aab79c9,4BA9CE,40.9338,30.3093,303,26500,376,3611,F-LTFJ1,A333,TC-JNN,1643679054,KTM,IST,TK727,0,-2560,THY727,0
2aab7b2d,A76683,36.4199,128.7018,305,40000,383,3211,F-RKPK1,B744,N576UP,1643679053,ANC,ICN,5X52,0,0,UPS52,0
2aab7bdc,71C274,65.4413,171.943,249,36000,477,6205,F-UHMA1,B77W,HL8274,1643679049,ORD,ICN,KE38,0,0,KAL038,0
2aab7bf4,899013,68.332,62.593,263,43000,423,5753,F-UUYW1,A359,B-18903,1643679055,TPE,AMS,CI73,0,0,CAL073,0
2aab7c33,A4F59C,20.8959,-156.4347,303,0,0,2230,F-PHOG1,A21N,N419AN,1643679051,LAX,OGG,AA271,1,0,AAL271,0
2aab7cdb,71BA04,75.4629,144.2439,203,36000,445,0000,F-SAT5,B77W,HL7204,1643679048,JFK,ICN,KE82,0,0,KAL082,0
2aab7dde,3C66A5,52.3583,13.4805,28,0,1,2000,T-EDDB225,A320,D-AIUE,1643679005,BER,,,1,0,DAIUE,0
2aab7e23,7813F9,53.1077,-142.7289,99,41000,533,0000,F-SAT6,B789,B-1128,1643679056,CAN,YVR,CZ5053,0,0,CSN5053,0
2aab7f69,781346,42.5585,111.1576,162,39100,509,3030,F-ZMUB2,A359,B-1083,1643679042,MXP,PVG,CA638,0,0,CCA638,0
2aab7fb7,424BBC,27.5026,-80.022,201,13725,390,0772,F-KBOW2,FA7X,M-ATRJ,1643679053,JER,,,0,-2048,MATRJ,0
2aab7fde,E80200,27.395,-80.7712,338,18750,359,1136,F-KAPF1,B788,CC-BBH,1643679055,GRU,MCO,LA630,0,-1024,LAN630,0
2aab8018,A05629,45.3108,151.5904,226,40000,465,6262,F-UHSB1,B78X,N12006,1643679054,SFO,NRT,UA2824,0,0,UAL2824,0
2aab82da,86E474,55.9935,-177.0891,253,39996,490,0000,F-SAT5,B789,JA865J,1643679056,DFW,NRT,JL8011,0,0,JAL8011,0
2aab8300,424475,59.6748,21.9391,119,35000,488,0213,F-EVVA1,B77W,VQ-BZF,1643679052,LRM,VKO,ZF778,0,64,AZV778,0
2aab8415,AB4E94,21.3291,-157.9234,309,0,1,2301,F-PHNL1,B789,N828AA,1643678989,DFW,HNL,AA115,1,0,AAL115,0
